date,unit_sales,day_of_week,is_holiday,locale,holiday_type,dcoilwtico,oil_lag_7,month,month_name,year,is_national_holiday,before_1,before_2,after_1,cpi,min_wage,day_of_month,ALLSKY_SFC_SW_DWN,PRECTOTCORR,T2M,T2M_MAX,T2M_MIN,is_sunny,is_rainy,solar_7d
2014-02-17,506.0,Monday,0,,Non-holiday,100.31,100.12,2,February,2014,0,0.0,0.0,0.0,146.66631613752,340.0,17,14.47,6.44,16.6,19.28,14.78,0,1,13.967142857142857
2014-02-18,506.0,Tuesday,0,,Non-holiday,102.54,99.96,2,February,2014,0,0.0,0.0,0.0,146.66631613752,340.0,18,14.21,8.81,17.0,22.44,13.78,0,1,14.462857142857144
2014-02-19,392.0,Wednesday,0,,Non-holiday,103.46,100.38,2,February,2014,0,0.0,0.0,0.0,146.66631613752,340.0,19,13.13,2.85,16.94,21.16,14.35,0,0,14.307142857142859
2014-02-20,296.0,Thursday,0,,Non-holiday,103.2,100.27,2,February,2014,0,0.0,0.0,0.0,146.66631613752,340.0,20,11.98,2.08,16.84,20.98,14.55,0,0,13.95857142857143
2014-02-21,393.0,Friday,0,,Non-holiday,102.53,100.31,2,February,2014,0,0.0,0.0,0.0,146.66631613752,340.0,21,8.96,2.39,16.64,20.19,14.42,0,0,13.161428571428571
2014-02-22,809.0,Saturday,0,,Non-holiday,102.53,100.31,2,February,2014,0,0.0,0.0,0.0,146.66631613752,340.0,22,11.37,3.49,17.26,23.3,12.83,0,0,12.772857142857143
2014-02-23,714.0,Sunday,0,,Non-holiday,102.53,100.31,2,February,2014,0,0.0,0.0,0.0,146.66631613752,340.0,23,7.97,2.11,17.03,22.48,12.81,0,0,11.727142857142857
2014-02-24,338.0,Monday,0,,Non-holiday,103.17,100.31,2,February,2014,0,0.0,0.0,0.0,146.66631613752,340.0,24,8.18,7.37,17.31,22.7,13.95,0,1,10.828571428571431
2014-02-25,453.0,Tuesday,0,,Non-holiday,102.2,102.54,2,February,2014,0,0.0,0.0,0.0,146.66631613752,340.0,25,9.77,4.64,16.47,19.69,14.45,0,0,10.194285714285714
2014-02-26,388.0,Wednesday,0,,Non-holiday,102.93,103.46,2,February,2014,0,0.0,0.0,0.0,146.66631613752,340.0,26,15.33,1.43,17.36,22.7,13.8,1,0,10.508571428571429
2014-02-27,587.0,Thursday,0,,Non-holiday,102.68,103.2,2,February,2014,0,0.0,0.0,0.0,146.66631613752,340.0,27,8.76,6.58,16.67,21.35,13.75,0,1,10.04857142857143
2014-02-28,346.0,Friday,0,,Non-holiday,102.88,102.53,2,February,2014,0,0.0,0.0,0.0,146.66631613752,340.0,28,14.1,7.8,17.05,21.66,14.38,0,1,10.782857142857141
2014-03-01,714.0,Saturday,0,,Non-holiday,102.88,102.53,3,March,2014,0,0.0,1.0,0.0,147.6875274449981,340.0,1,13.86,16.16,16.69,20.28,14.13,0,1,11.138571428571426
2014-03-02,410.0,Sunday,1,Local,Local,102.88,102.53,3,March,2014,0,1.0,1.0,0.0,147.6875274449981,340.0,2,15.46,15.72,16.86,20.2,14.9,1,1,12.208571428571428
2014-03-03,408.0,Monday,1,National,National,105.34,103.17,3,March,2014,1,1.0,0.0,0.0,147.6875274449981,340.0,3,14.5,6.54,16.46,19.55,14.37,0,1,13.111428571428572
2014-03-04,648.0,Tuesday,1,National,National,103.64,102.2,3,March,2014,1,0.0,0.0,1.0,147.6875274449981,340.0,4,14.28,5.12,16.67,19.9,14.45,0,1,13.755714285714287
2014-03-05,367.0,Wednesday,0,,Non-holiday,101.75,102.93,3,March,2014,0,0.0,0.0,1.0,147.6875274449981,340.0,5,9.67,11.51,16.85,21.62,13.28,0,1,12.94714285714286
2014-03-06,492.0,Thursday,0,,Non-holiday,101.82,102.68,3,March,2014,0,0.0,0.0,0.0,147.6875274449981,340.0,6,11.41,4.01,17.2,21.63,14.81,0,0,13.325714285714286
2014-03-07,410.0,Friday,0,,Non-holiday,102.82,102.88,3,March,2014,0,0.0,0.0,0.0,147.6875274449981,340.0,7,12.32,4.0,16.71,20.58,14.73,0,0,13.071428571428571
2014-03-08,572.0,Saturday,0,,Non-holiday,102.82,102.88,3,March,2014,0,0.0,0.0,0.0,147.6875274449981,340.0,8,12.84,9.21,16.48,20.59,14.2,0,1,12.925714285714287
2014-03-09,731.0,Sunday,0,,Non-holiday,102.82,102.88,3,March,2014,0,0.0,0.0,0.0,147.6875274449981,340.0,9,9.84,5.79,16.18,20.26,13.91,0,1,12.122857142857143
2014-03-10,437.0,Monday,0,,Non-holiday,101.39,105.34,3,March,2014,0,0.0,0.0,0.0,147.6875274449981,340.0,10,13.53,4.03,16.68,21.47,13.31,0,0,11.984285714285715
2014-03-11,509.0,Tuesday,0,,Non-holiday,100.29,103.64,3,March,2014,0,0.0,0.0,0.0,147.6875274449981,340.0,11,12.67,5.95,16.55,19.13,14.75,0,1,11.754285714285714
2014-03-12,317.0,Wednesday,0,,Non-holiday,98.29,101.75,3,March,2014,0,0.0,0.0,0.0,147.6875274449981,340.0,12,12.21,6.65,16.58,20.11,14.5,0,1,12.117142857142856
2014-03-13,254.0,Thursday,0,,Non-holiday,98.57,101.82,3,March,2014,0,0.0,0.0,0.0,147.6875274449981,340.0,13,12.12,0.45,16.83,21.27,14.03,0,0,12.218571428571428
2014-03-14,243.0,Friday,0,,Non-holiday,99.23,102.82,3,March,2014,0,0.0,0.0,0.0,147.6875274449981,340.0,14,10.96,0.0,17.69,23.31,13.8,0,0,12.024285714285714
2014-03-15,535.0,Saturday,0,,Non-holiday,99.23,102.82,3,March,2014,0,0.0,0.0,0.0,147.6875274449981,340.0,15,11.14,0.02,16.45,19.0,14.54,0,0,11.781428571428572
2014-03-16,726.0,Sunday,0,,Non-holiday,99.23,102.82,3,March,2014,0,0.0,0.0,0.0,147.6875274449981,340.0,16,10.81,0.01,17.33,22.01,14.79,0,0,11.92
2014-03-17,285.0,Monday,0,,Non-holiday,98.43,101.39,3,March,2014,0,0.0,0.0,0.0,147.6875274449981,340.0,17,8.0,0.58,17.0,21.2,14.6,0,0,11.129999999999999
2014-03-18,353.0,Tuesday,0,,Non-holiday,100.08,100.29,3,March,2014,0,0.0,0.0,0.0,147.6875274449981,340.0,18,7.48,0.15,17.07,22.3,14.41,0,0,10.388571428571428
2014-03-19,346.0,Wednesday,0,,Non-holiday,100.71,98.29,3,March,2014,0,0.0,0.0,0.0,147.6875274449981,340.0,19,9.87,0.0,18.14,24.1,13.06,0,0,10.054285714285713
2014-03-20,139.0,Thursday,0,,Non-holiday,99.68,98.57,3,March,2014,0,0.0,0.0,0.0,147.6875274449981,340.0,20,9.69,0.0,17.7,23.09,13.94,0,0,9.707142857142857
2014-03-21,456.0,Friday,0,,Non-holiday,99.97,99.23,3,March,2014,0,0.0,0.0,0.0,147.6875274449981,340.0,21,9.64,1.05,16.78,22.14,13.5,0,0,9.51857142857143
2014-03-22,567.0,Saturday,0,,Non-holiday,99.97,99.23,3,March,2014,0,0.0,0.0,0.0,147.6875274449981,340.0,22,10.61,10.4,17.86,23.79,13.76,0,1,9.442857142857145
2014-03-23,603.0,Sunday,0,,Non-holiday,99.97,99.23,3,March,2014,0,0.0,0.0,0.0,147.6875274449981,340.0,23,11.6,1.02,17.93,24.26,14.57,0,0,9.555714285714286
2014-03-24,371.0,Monday,0,,Non-holiday,100.05,98.43,3,March,2014,0,0.0,0.0,0.0,147.6875274449981,340.0,24,12.48,0.1,17.41,22.57,13.74,0,0,10.195714285714287
2014-03-25,392.0,Tuesday,0,,Non-holiday,99.66,100.08,3,March,2014,0,0.0,0.0,0.0,147.6875274449981,340.0,25,12.01,1.41,17.79,23.93,13.47,0,0,10.842857142857142
2014-03-26,432.0,Wednesday,0,,Non-holiday,100.61,100.71,3,March,2014,0,0.0,0.0,0.0,147.6875274449981,340.0,26,12.96,6.34,17.82,23.43,14.77,0,1,11.284285714285716
2014-03-27,328.0,Thursday,0,,Non-holiday,101.25,99.68,3,March,2014,0,0.0,0.0,0.0,147.6875274449981,340.0,27,14.12,0.2,18.17,23.95,14.02,0,0,11.917142857142855
2014-03-28,523.0,Friday,0,,Non-holiday,101.73,99.97,3,March,2014,0,0.0,0.0,0.0,147.6875274449981,340.0,28,18.5,0.0,18.19,23.61,14.21,1,0,13.182857142857143
2014-03-29,647.0,Saturday,0,,Non-holiday,101.73,99.97,3,March,2014,0,0.0,0.0,0.0,147.6875274449981,340.0,29,11.38,0.0,17.93,22.97,14.97,0,0,13.292857142857143
2014-03-30,599.0,Sunday,0,,Non-holiday,101.73,99.97,3,March,2014,0,0.0,0.0,0.0,147.6875274449981,340.0,30,13.21,1.18,17.59,23.02,14.08,0,0,13.522857142857143
2014-03-31,415.0,Monday,0,,Non-holiday,101.57,100.05,3,March,2014,0,0.0,0.0,0.0,147.6875274449981,340.0,31,20.65,0.28,17.84,23.41,14.31,1,0,14.69
